"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2016-03-31,79518,"49026","MI","Kalamazoo","Van Buren","Bloomingdale",12174,107000,0.0056390977443609,0.0258868648130393,0.0428849902534113,0.0688522671129761,,"2016-03","2016-Q1",107000,0,"2016-03"
2016-03-31,63678,"14716","NY","Jamestown","Chautauqua","Brocton",12175,57700,-0.0203735144312394,-0.0602605863192182,-0.102643856920684,-0.0480286237608495,-0.0199750976689894,"2014-02","2014-Q1",76700,-0.247718383311604,"2003-12"
2016-03-31,78876,"47977","IN","Chicago","Jasper","Remington",12176,104600,-0.00380952380952381,-0.0205992509363296,-0.00475737392959087,0.0260033326255533,0.000575430745731742,"2014-02","2014-Q1",120400,-0.131229235880399,"2013-04"
2016-03-31,81635,"54245","WI","Manitowoc","Manitowoc","Valders",12177,158800,0.0127551020408163,0.0537491705374917,0.129445234708393,0.031635333427219,0.0172015004176571,"2016-03","2016-Q1",158800,0,"2016-03"
2016-03-31,97406,"93667","CA","Fresno","Fresno","Tollhouse",12178,245500,-0.0104796453043128,-0.0144520272982738,0.00244997958350347,0.00869478025231696,-0.0456453531034409,"2006-01","2006-Q1",398300,-0.38363042932463,"2004-03"
2016-03-31,91497,"76624","TX","Waco","McLennan","Hallsburg",12179,150200,0.00940860215053763,0.028062970568104,0.0196877121520706,0.0443563851990934,0.0331516295939174,"2016-03","2016-Q1",150200,0,"2016-03"
2016-03-31,77245,"44629","OH","New Philadelphia","Tuscarawas","Gnadenhutten",12180,102000,0.00790513833992095,0.0313447927199191,0.0504634397528321,0.0400907418846708,0.0183993761470242,"2016-03","2016-Q1",102000,0,"2016-03"
2016-03-31,63109,"13424","NY","Utica","Oneida","Oriskany",12181,132900,0.00987841945288754,0.0183908045977011,0.121518987341772,0.0157682165667039,0.020585913800127,"2016-03","2016-Q1",132900,0,"2016-03"
2016-03-31,66547,"20677","MD","Washington","Charles","La Plata",12182,351400,0.00658837009452879,0.0141414141414141,0.0274853801169591,0.0286601362312298,-0.0241248732256603,"2007-01","2007-Q1",466800,-0.247215081405313,"2004-09"
2016-03-31,77327,"44807","OH","Tiffin","Seneca","Attica",12183,87700,0.0209545983701979,0.0528211284513806,0.0840543881334981,0.0200837239433451,-0.00531450231217723,"2005-01","2005-Q1",94400,-0.0709745762711864,"2004-01"
2016-03-31,76503,"43071","OH","Columbus","Licking","Saint Louisville",12184,178900,-0.00445186421814135,-0.0218698742482231,0.0205362236166572,0.101357347445682,0.0548324588200375,"2015-11","2015-Q4",184200,-0.0287730727470141,"2015-07"
2016-03-31,74880,"38568","TN","Cookeville","Overton","Hilham",12185,72700,-0.0149051490514905,-0.0358090185676393,-0.0750636132315522,0.00165884240909597,,"2015-05","2015-Q2",81900,-0.112332112332112,"2014-09"
2016-03-31,77259,"44645","OH","Wooster","Wayne","Marshallville",12186,146200,0.00412087912087912,0.0166898470097357,0.060188542422045,0.0390776907271353,0.00822619713042361,"2016-03","2016-Q1",146200,0,"2016-03"
2016-03-31,74201,"37145","TN","Nashville","Smith","Pleasant Shade",12187,129400,0.021310181531176,0.0486223662884927,0.097540288379983,0.0615308221175468,0.0328077034070833,"2016-03","2016-Q1",129400,0,"2016-03"
2016-03-31,63741,"14806","NY",,"Allegany","Town of Andover",12188,49100,0.0082135523613963,0.0358649789029536,0.0250521920668058,0.00204919752010735,,"2013-01","2013-Q1",56600,-0.132508833922261,"2011-06"
2016-03-31,68161,"24472","VA","Staunton","Augusta","Raphine",12189,240100,0.00713087248322148,0.0165114309906859,0.0521472392638037,,,"2014-02","2014-Q1",252200,-0.0479777954004758,"2013-09"
2016-03-31,97161,"93222","CA","Bakersfield","Kern","Pine Mountain Club",12190,205500,0.000974184120798831,0.00735294117647059,0.0844327176781003,0.0127352339131348,-0.0413252620826544,"2006-05","2006-Q2",319600,-0.357008760951189,"2004-02"
2016-03-31,66936,"21635","MD",,"Kent","Galena",12191,191400,-0.00571428571428571,-0.0154320987654321,-0.0877025738798856,-0.0289641857813371,-0.0346751571037972,"2006-07","2006-Q3",273800,-0.300949598246896,"2004-05"
2016-03-31,79409,"48835","MI","Lansing","Clinton","Fowler",12192,153200,0.00459016393442623,0.0186170212765957,0.0428863172226004,0.0241037853006061,-0.00263757075756599,"2007-02","2007-Q1",167700,-0.086463923673226,"2005-01"
2016-03-31,81252,"53153","WI","Milwaukee","Waukesha","North Prairie",12193,245200,0.00368399508800655,0.00946891724989708,0.0119686339248865,0.0153655581266368,-0.000203686799534308,"2007-08","2007-Q3",252800,-0.0300632911392405,"2006-12"
2016-03-31,91923,"77430","TX","Houston","Brazoria","Damon",12194,220400,0.00823421774931381,0.0435606060606061,0.1058705469142,0.0751702677790234,0.0552693013186552,"2016-03","2016-Q1",220400,0,"2016-03"
2016-03-31,81162,"53035","WI","Beaver Dam","Dodge","Iron Ridge",12195,167900,0.00478755236385398,0.00901442307692308,-0.0215617715617716,0.00855347572326903,-0.00627018966657555,"2006-07","2006-Q3",182400,-0.0794956140350877,"2005-06"
2016-03-31,85187,"61843","IL","Champaign-Urbana","Champaign","Fisher",12196,127900,0.00550314465408805,0.0248397435897436,0.00392464678178964,0.0136791829074787,0.00572758254563466,"2007-10","2007-Q4",128600,-0.00544323483670296,"2007-09"
2016-03-31,97325,"93545","CA",,"Inyo","Lone Pine",12197,193100,-0.00617601646937725,-0.0183019827147941,0.0662617338487024,0.000311009805128881,,"2009-12","2009-Q4",223900,-0.13756141134435,"2009-09"
2016-03-31,63004,"13164","NY","Syracuse","Onondaga","Town of Camillus",12198,166200,-0.00538599640933573,-0.00359712230215827,-0.00538599640933573,0.0387926242554908,0.0236948693684631,"2016-01","2016-Q1",167300,-0.00657501494321578,"2015-11"
2016-03-31,86762,"65284","MO","Columbia","Boone","Sturgeon",12199,102800,0.00194931773879142,0.0178217821782178,0.0741901776384535,0.00594101216623444,0.0148619022803782,"2013-10","2013-Q4",107900,-0.0472659870250232,"2013-03"
2016-03-31,93675,"81069","CO","Pueblo","Pueblo","Rye",12200,152200,0.00462046204620462,0.0311653116531165,0.10932944606414,0.0211168423588701,0.00767284204553342,"2016-03","2016-Q1",152200,0,"2016-03"
2016-03-31,63607,"14560","NY","Rochester","Livingston","Springwater",12201,97800,-0.00102145045965271,-0.0101214574898785,-0.00609756097560976,0.0213421059117349,0.0189005579435142,"2015-05","2015-Q2",100700,-0.028798411122145,"2015-03"
2016-03-31,71372,"31019","GA","Dublin","Laurens","Dexter",12202,133000,-0.0015015015015015,0.00605143721633888,0.191756272401434,0.0522491779523426,0.023725662277877,"2016-02","2016-Q1",133200,-0.0015015015015015,"2016-01"
2016-03-31,59274,"03887","NH","Boston","Strafford","Middleton",12203,169500,0.00177304964539007,0.0029585798816568,0.0029585798816568,-0.00234331809054655,-0.0197408130376808,"2005-11","2005-Q4",208800,-0.188218390804598,"2003-08"
2016-03-31,74112,"37026","TN","Nashville","Cannon","Bradyville",12204,142700,0.0134943181818182,0.0185581727337616,0.0625465376023827,0.06006709421513,0.0170532516044117,"2016-03","2016-Q1",142700,0,"2016-03"
2016-03-31,97348,"93601","CA","Madera","Madera","Ahwahnee",12205,284100,0.0131954350927247,0.0349726775956284,0.00923623445825933,0.0316615744129709,-0.0187212469812794,"2007-03","2007-Q1",401600,-0.2925796812749,"2004-04"
2016-03-31,71708,"31830","GA","Atlanta","Meriwether","Warm Springs",12206,102200,0.00294406280667321,-0.00583657587548638,0.0780590717299578,0.0142915081076553,0.0079706583661967,"2008-04","2008-Q2",107900,-0.0528266913809083,"2007-09"
2016-03-31,84476,"60424","IL","Chicago","Grundy","Gardner",12207,132500,0.00607441154138193,0.035965598123534,-0.00525525525525526,-0.00254646805775238,-0.00355224254007569,"2008-01","2008-Q1",149700,-0.114896459585838,"2004-10"
2016-03-31,63701,"14741","NY","Olean","Cattaraugus","Great Valley",12208,120400,-0.00413564929693962,-0.0131147540983607,0.0126156433978133,0.00939533121276637,0.00880005547689322,"2010-02","2010-Q1",126800,-0.0504731861198738,"2009-07"
2016-03-31,65281,"17965","PA","Pottsville","Schuylkill","Port Carbon",12209,58300,0.00344234079173838,-0.00681431005110733,-0.0234505862646566,0.00989242423370973,0.000861702820544208,"2008-07","2008-Q3",61100,-0.0458265139116203,"2007-12"
2016-03-31,81637,"54247","WI","Manitowoc","Manitowoc","Whitelaw",12210,123800,-0.000807102502017756,0.00487012987012987,0.0239867659222498,-0.00618407993555847,-0.00364165612862621,"2010-10","2010-Q4",134300,-0.0781831720029784,"2007-06"
2016-03-31,60762,"07711","NJ","New York","Monmouth","Ocean Township",12211,806900,0.00435648493900921,0.0145856909342387,0.0147132796780684,-0.000445555760001715,-0.020351621603956,"2006-12","2006-Q4",1014300,-0.204475993295869,"2005-01"
2016-03-31,98847,"96705","HI","Kapaa","Kauai","Hanapepe",12212,397900,-0.000251256281407035,-0.000502386335091685,-0.0233186057928326,0.0423981859251596,-0.0182969857056252,"2006-09","2006-Q3",490100,-0.188124872475005,"2005-03"
2016-03-31,78010,"46172","IN","Indianapolis","Putnam","Roachdale",12213,84300,0,0.00596658711217184,0.0459057071960298,0.00335497594899281,,"2014-03","2014-Q1",102600,-0.178362573099415,"2011-10"
2016-03-31,60894,"07980","NJ","New York","Morris","Long Hill Township",12214,426400,0.00423928403203015,0.0137898240608654,-0.0220183486238532,0.00259989329103782,-0.0191579481712935,"2006-11","2006-Q4",528700,-0.193493474560242,"2004-05"
2016-03-31,67960,"24067","VA","Roanoke","Franklin","Callaway",12215,159500,-0.00125234815278647,-0.0074673304293715,-0.0117719950433705,0.0182636184296463,0.00542486688409682,"2014-11","2014-Q4",162700,-0.0196681007990166,"2014-08"
2016-03-31,59082,"03258","NH","Concord","Merrimack","Chichester",12216,230000,0,0.00392841553906591,-0.0368509212730318,0.00647159781043327,-0.0174958965351163,"2006-12","2006-Q4",278500,-0.174147217235189,"2003-12"
2016-03-31,85181,"61833","IL","Danville","Vermilion","Tilton",12217,58200,0.0139372822299652,0.0562613430127042,0.117082533589251,,,"2016-03","2016-Q1",58200,0,"2016-03"
2016-03-31,64124,"15474","PA","Pittsburgh","Fayette","Point Marion",12218,73800,0,-0.0146862483311081,-0.0186170212765957,0.0779774611044521,0.0399095860512422,"2015-04","2015-Q2",75700,-0.0250990752972259,"2014-08"
2016-03-31,62827,"12912","NY","Plattsburgh","Clinton","Black Brook",12219,88100,-0.00899887514060742,-0.0286659316427784,-0.104674796747967,-0.00135655032731619,-0.00345226360138451,"2014-10","2014-Q4",100600,-0.124254473161034,"2011-06"
2016-03-31,77282,"44675","OH","Canton","Carroll","Sherrodsville",12220,101700,-0.00196270853778214,-0.000982318271119843,0.0099304865938431,0.0450237455959037,0.012634806541352,"2015-08","2015-Q3",104600,-0.0277246653919694,"2015-04"
2016-03-31,86562,"64725","MO","Kansas City","Cass","Archie",12221,137200,-0.0122390208783297,-0.0171919770773639,0.0354716981132076,0.0175006469984149,,"2016-01","2016-Q1",140200,-0.021398002853067,"2015-11"
2016-03-31,84396,"60145","IL","Chicago","De Kalb","Kingston",12222,168000,0.00119189511323004,0.0120481927710843,-0.00237529691211401,-0.00584835442276121,-0.0193244348647137,"1996-04","1996-Q2",223000,-0.246636771300448,
2016-03-31,62840,"12926","NY","Malone","Franklin","Constable",12223,48800,-0.0181086519114688,-0.0722433460076046,-0.260606060606061,-0.0876520420511734,-0.0287060936922057,"2013-08","2013-Q3",85800,-0.431235431235431,
2016-03-31,63684,"14722","NY","Jamestown","Chautauqua","Mayville",12224,363500,0.00581073602656336,0.0306209242982705,-0.00410958904109589,0.0001100776073788,0.00413659267200472,"2008-11","2008-Q4",379900,-0.0431692550671229,"2008-01"
2016-03-31,63729,"14782","NY","Jamestown","Chautauqua","Charlotte",12225,77000,-0.00388098318240621,-0.0253164556962025,0.0335570469798658,0.0300647589934007,0.0237345092733954,"2015-11","2015-Q4",79700,-0.0338770388958595,"2015-07"
2016-03-31,60019,"05773","VT","Rutland","Rutland","Town of Wallingford",12226,176700,0.00397727272727273,0.0184438040345821,-0.00786075238629983,-0.0165736583788645,,"2013-12","2013-Q4",196000,-0.098469387755102,
2016-03-31,76989,"44086","OH","Cleveland","Geauga","Thompson",12227,149500,-0.00133600534402138,-0.00862068965517241,0.0087719298245614,0.00992066427683946,-0.00354204755633747,"2007-05","2007-Q2",179000,-0.164804469273743,"2002-07"
2016-03-31,74219,"37178","TN",,"Houston","Tennessee Ridge",12228,80400,0.0113207547169811,0.053735255570118,0.101369863013699,0.0170032061786394,0.00956402671313428,"2009-02","2009-Q1",86800,-0.0737327188940092,"2008-11"
2016-03-31,74293,"37318","TN","Tullahoma","Franklin","Cowan",12229,78200,0.00903225806451613,0.0398936170212766,0.170658682634731,0.0292564965011006,0.0199224996615575,"2016-03","2016-Q1",78200,0,"2016-03"
2016-03-31,60719,"07606","NJ","New York","Bergen","South Hackensack Township",12230,329500,0.00549282880683552,0.00518608907870653,-0.0172979421413659,-0.0231297397464346,-0.035445033265995,"2006-09","2006-Q3",486100,-0.3221559349928,"2003-03"
2016-03-31,62730,"12764","NY",,"Sullivan","Tusten",12231,152000,0.00662251655629139,0.0208193418401612,-0.0324633991088479,0.00739825130463378,-0.0175811295815098,"2006-01","2006-Q1",184600,-0.176598049837486,"2004-09"
2016-03-31,69367,"27508","NC","Raleigh","Franklin","Bunn",12232,87800,-0.00566251415628539,0.00572737686139748,-0.0189944134078212,-0.0283914851022976,0.004553926466903,"2014-02","2014-Q1",113900,-0.229148375768218,"2006-08"
2016-03-31,64878,"17047","PA","Harrisburg","Perry","Southwest Madison",12233,140000,-0.00779588944011339,-0.0099009900990099,-0.0161630358397751,-0.00241103359565598,0.0113973287615656,"2009-11","2009-Q4",146400,-0.0437158469945355,"2008-11"
2016-03-31,65095,"17536","PA","Lancaster","Lancaster","Colerain Township",12234,243800,0.00287947346770876,0.0120381901203819,0.0339270568278202,0.00712263038626193,-0.00444241259721789,"2006-09","2006-Q3",264800,-0.0793051359516616,"2005-11"
2016-03-31,70344,"29163","SC","Orangeburg","Orangeburg","Vance",12235,74600,-0.00533333333333333,-0.0336787564766839,-0.0299089726918075,-0.0351166892672845,-0.0133139692146802,"2009-09","2009-Q3",125600,-0.406050955414013,"2004-06"
2016-03-31,99984,"98828","WA","Wenatchee","Chelan","Malaga",12236,222900,-0.00357621814930711,-0.0124058484714222,0.0873170731707317,0.0361906897818887,,"2015-11","2015-Q4",225900,-0.0132802124833997,"2015-09"
2016-03-31,93209,"80019","CO","Denver","Arapahoe","Aurora",12237,249900,0.0121506682867558,0.0408163265306122,0.119122257053292,0.135813327127724,0.0289803156804285,"2016-03","2016-Q1",249900,0,"2016-03"
2016-03-31,62427,"12149","NY","Albany","Schoharie","Town of Richmondville",12238,104800,0.00191204588910134,-0.0178069353327085,-0.059245960502693,-0.0192555487956512,-0.00679969883394438,"2009-07","2009-Q3",121700,-0.13886606409203,"2006-08"
2016-03-31,79578,"49092","MI","Battle Creek","Calhoun","Tekonsha",12239,94000,0.0118406889128095,0.0491071428571429,0.0718358038768529,0.0589236074855262,0,"2007-07","2007-Q3",104600,-0.101338432122371,"2006-09"
2016-03-31,79557,"49070","MI","Holland, MI","Allegan","Martin",12240,124000,0.00404858299595142,0.0197368421052632,0.00323624595469256,0.0370035169486889,-0.000802894677165211,"2005-02","2005-Q1",131300,-0.0555978674790556,"2004-07"
2016-03-31,74284,"37309","TN","Athens","McMinn","Calhoun",12241,117400,0.00427715996578272,-0.00424088210347752,0.138700290979631,0.0241417611052706,0.0206471234613037,"2009-04","2009-Q2",119800,-0.0200333889816361,"2009-03"
2016-03-31,65180,"17772","PA","Sunbury","Northumberland","Turbotville",12242,144200,-0.00414364640883978,-0.0170415814587594,0.00208478109798471,0.00795328831595654,,"2014-02","2014-Q1",156200,-0.0768245838668374,"2013-10"
2016-03-31,81385,"53561","WI","Baraboo","Sauk","Merrimac",12243,265500,0.00835548803646031,0.00454029511918275,0.0432220039292731,0.0284978452840425,0.012536509686333,"2010-01","2010-Q1",270300,-0.0177580466148724,"2009-10"
2016-03-31,74799,"38374","TN",,"Decatur","Scotts Hill",12244,74100,0.00135135135135135,-0.00269179004037685,0.150621118012422,0.0170310665323496,0.0179879842070303,"2015-11","2015-Q4",74400,-0.00403225806451613,"2015-11"
2016-03-31,97867,"94923","CA","Santa Rosa","Sonoma","Bodega Bay",12245,755700,0.00881057268722467,0.0217685235262304,0.0343553243909116,0.0458333741507233,-0.0132578527445258,"2006-06","2006-Q2",885400,-0.146487463293427,"2004-08"
2016-03-31,62159,"11569","NY","New York","Nassau","Point Lookout",12246,780200,-0.00662083015024191,0.0102291855496569,0.0980999296270232,0.00712225733981153,-0.00527799803572104,"2006-09","2006-Q3",861400,-0.0942651497562108,"2005-07"
2016-03-31,58841,"02650","MA","Cape Cod","Barnstable","Chatham",12247,931000,0.00888599913307326,0.0239771227452706,0.0485415024214439,0.0228138398516251,-0.00480094000672038,"2005-12","2005-Q4",998900,-0.0679747722494744,"2004-05"
2016-03-31,64092,"15437","PA","Pittsburgh","Fayette","Wharton Township",12248,152500,0.020066889632107,0.0605006954102921,0.0664335664335664,0.043087106629446,0.0293436127068478,"2016-03","2016-Q1",152500,0,"2016-03"
2016-03-31,76929,"43977","OH","Wheeling","Belmont","Flushing",12249,80400,0.0113207547169811,0.0455136540962289,0.143669985775249,0.0852828953443663,0.0330182440724505,"2016-03","2016-Q1",80400,0,"2016-03"
2016-03-31,78169,"46539","IN","Warsaw","Kosciusko","Mentone",12250,87600,-0.00904977375565611,-0.0710498409331919,-0.168091168091168,,,"2014-02","2014-Q1",110000,-0.203636363636364,"2013-02"
2016-03-31,65415,"18321","PA","East Stroudsburg","Monroe","Pocono Township",12251,105200,0,-0.000949667616334283,-0.0969957081545064,-0.0662437811824093,-0.0585851010764346,"2007-01","2007-Q1",196900,-0.465718638902996,"2001-06"
2016-03-31,62677,"12578","NY","New York","Dutchess","Town of Pleasant Valley",12252,234500,-0.00212765957446809,-0.00971283783783784,-0.0365653245686113,-0.0264980748262699,-0.0392564438463597,"2005-12","2005-Q4",351900,-0.333617504973004,"2002-11"
2016-03-31,73308,"35078","AL","Birmingham","Shelby","Harpersville",12253,136700,-0.00364431486880466,-0.0108538350217077,-0.0533240997229917,0.00520087496407839,0.00335289003428008,"2013-08","2013-Q3",153700,-0.11060507482108,"2013-02"
